state,svf_true,svf_estimated,KL_divergence_1,KL_divergence_2
s132,3.494823292997248e-05,1e-12,1.7181974641211286,3.769619532006577
s133,0.0003704512690577083,0.0013422818791946308,1.7181974641211286,3.769619532006577
s134,0.0011096063955266262,0.0006711409395973154,1.7181974641211286,3.769619532006577
s135,8.03809357389367e-05,1e-12,1.7181974641211286,3.769619532006577
s136,1e-12,0.0013422818791946308,1.7181974641211286,3.769619532006577
s137,0.0009138962911187803,0.0013422818791946308,1.7181974641211286,3.769619532006577
s138,1e-12,1e-12,1.7181974641211286,3.769619532006577
s139,0.0011235856886986151,0.0020134228187919465,1.7181974641211286,3.769619532006577
s140,0.0007706085361058932,0.0006711409395973154,1.7181974641211286,3.769619532006577
s141,0.007660652658249967,0.0026845637583892616,1.7181974641211286,3.769619532006577
s142,0.0011008693372941331,0.0006711409395973154,1.7181974641211286,3.769619532006577
s143,0.0026560657026779085,0.004026845637583893,1.7181974641211286,3.769619532006577
s144,0.0019815648071294396,0.0006711409395973154,1.7181974641211286,3.769619532006577
s145,0.00142239308024988,0.0020134228187919465,1.7181974641211286,3.769619532006577
s146,0.0018994364597440042,0.0013422818791946308,1.7181974641211286,3.769619532006577
s147,0.0011410598051636014,0.0026845637583892616,1.7181974641211286,3.769619532006577
s148,1e-12,1e-12,1.7181974641211286,3.769619532006577
s149,0.00022891092569131974,0.0006711409395973154,1.7181974641211286,3.769619532006577
s150,0.0024271547769865887,0.003355704697986577,1.7181974641211286,3.769619532006577
s151,0.00261587523480844,0.003355704697986577,1.7181974641211286,3.769619532006577
s152,0.0015307326023327945,0.0006711409395973154,1.7181974641211286,3.769619532006577
s153,4.1937879515966975e-05,0.0006711409395973154,1.7181974641211286,3.769619532006577
s154,0.0036398584596566337,0.0013422818791946308,1.7181974641211286,3.769619532006577
s155,0.00030929186143025645,0.0006711409395973154,1.7181974641211286,3.769619532006577
s156,0.0027242147568913547,0.0020134228187919465,1.7181974641211286,3.769619532006577
s157,0.0019815648071294396,0.0020134228187919465,1.7181974641211286,3.769619532006577
s158,0.0013699707308549212,0.0026845637583892616,1.7181974641211286,3.769619532006577
s159,1e-12,0.0006711409395973154,1.7181974641211286,3.769619532006577
s160,0.0015167533091608055,1e-12,1.7181974641211286,3.769619532006577
s161,0.0006640164256694771,1e-12,1.7181974641211286,3.769619532006577
s162,1e-12,0.0020134228187919465,1.7181974641211286,3.769619532006577
s163,0.002982831680573151,0.003355704697986577,1.7181974641211286,3.769619532006577
s164,1e-12,1e-12,1.7181974641211286,3.769619532006577
s165,0.004160587130313223,0.004026845637583893,1.7181974641211286,3.769619532006577
s166,0.0012791053252369927,0.0026845637583892616,1.7181974641211286,3.769619532006577
s167,0.006178847582019134,0.0013422818791946308,1.7181974641211286,3.769619532006577
s168,0.005439692455550216,0.004026845637583893,1.7181974641211286,3.769619532006577
s169,0.008055567690358657,0.0020134228187919465,1.7181974641211286,3.769619532006577
s170,0.0028587654536717487,0.0026845637583892616,1.7181974641211286,3.769619532006577
s171,0.0010903848674151412,0.0020134228187919465,1.7181974641211286,3.769619532006577
s172,0.0018609934035210345,0.0013422818791946308,1.7181974641211286,3.769619532006577
s173,0.0003512297409462234,1e-12,1.7181974641211286,3.769619532006577
s174,0.0029985583853916384,0.004026845637583893,1.7181974641211286,3.769619532006577
s175,0.0016530514175876981,0.0013422818791946308,1.7181974641211286,3.769619532006577
s176,0.0011934821545585602,0.0013422818791946308,1.7181974641211286,3.769619532006577
s177,0.0021440740902538115,0.0013422818791946308,1.7181974641211286,3.769619532006577
s178,0.0006779957188414661,0.0020134228187919465,1.7181974641211286,3.769619532006577
s179,0.0009488445240487528,0.0006711409395973154,1.7181974641211286,3.769619532006577
s180,0.0020741776243938664,1e-12,1.7181974641211286,3.769619532006577
s181,0.001686252238871172,0.0006711409395973154,1.7181974641211286,3.769619532006577
s182,0.003103403084181556,0.0013422818791946308,1.7181974641211286,3.769619532006577
s183,1e-12,1e-12,1.7181974641211286,3.769619532006577
s184,0.002290856668559696,0.006040268456375839,1.7181974641211286,3.769619532006577
s185,0.0006605216023764798,0.0020134228187919465,1.7181974641211286,3.769619532006577
s186,0.0011864925079725656,0.004026845637583893,1.7181974641211286,3.769619532006577
s187,1e-12,0.0020134228187919465,1.7181974641211286,3.769619532006577
s188,1e-12,1e-12,1.7181974641211286,3.769619532006577
s189,0.0005382027871215761,0.0013422818791946308,1.7181974641211286,3.769619532006577
s190,0.0005382027871215761,0.0013422818791946308,1.7181974641211286,3.769619532006577
s191,1e-12,0.010067114093959731,1.7181974641211286,3.769619532006577
s192,0.0008719584116028133,1e-12,1.7181974641211286,3.769619532006577
s193,0.001621598007950723,0.0013422818791946308,1.7181974641211286,3.769619532006577
s194,0.0022786247870342055,0.003355704697986577,1.7181974641211286,3.769619532006577
s195,0.0011200908654056178,0.0026845637583892616,1.7181974641211286,3.769619532006577
s196,0.0022786247870342055,0.003355704697986577,1.7181974641211286,3.769619532006577
s197,0.0013594862609759295,0.0013422818791946308,1.7181974641211286,3.769619532006577
s198,0.0015918920099602463,0.0013422818791946308,1.7181974641211286,3.769619532006577
s199,0.001621598007950723,0.0013422818791946308,1.7181974641211286,3.769619532006577
s200,1e-12,0.03154362416107383,1.7181974641211286,3.769619532006577
s201,0.0005382027871215761,0.0013422818791946308,1.7181974641211286,3.769619532006577
s202,0.0009977720501507142,0.0020134228187919465,1.7181974641211286,3.769619532006577
s203,0.0002708488052072867,0.0013422818791946308,1.7181974641211286,3.769619532006577
s204,0.0017876021143680924,0.004026845637583893,1.7181974641211286,3.769619532006577
s205,1e-12,1e-12,1.7181974641211286,3.769619532006577
s206,0.0005556769035865624,1e-12,1.7181974641211286,3.769619532006577
s207,0.0010012668734437115,1e-12,1.7181974641211286,3.769619532006577
s208,0.0013839500240269101,0.0020134228187919465,1.7181974641211286,3.769619532006577
s209,0.001184745096326067,0.0013422818791946308,1.7181974641211286,3.769619532006577
s210,0.0015726704818487616,0.004026845637583893,1.7181974641211286,3.769619532006577
s211,1e-12,0.0026845637583892616,1.7181974641211286,3.769619532006577
s212,0.0006465423092044908,0.0006711409395973154,1.7181974641211286,3.769619532006577
s213,0.0016897470621641693,0.003355704697986577,1.7181974641211286,3.769619532006577
s214,0.0030020532086846357,0.0026845637583892616,1.7181974641211286,3.769619532006577
s215,1e-12,0.0026845637583892616,1.7181974641211286,3.769619532006577
s216,0.0006570267790834826,0.0020134228187919465,1.7181974641211286,3.769619532006577
s217,0.0022786247870342055,0.003355704697986577,1.7181974641211286,3.769619532006577
s218,0.0031523306102835174,0.003355704697986577,1.7181974641211286,3.769619532006577
s219,0.00034598750600672753,0.0006711409395973154,1.7181974641211286,3.769619532006577
s220,0.00017299375300336377,1e-12,1.7181974641211286,3.769619532006577
s221,1e-12,1e-12,1.7181974641211286,3.769619532006577
s222,0.0010344676947271854,0.0013422818791946308,1.7181974641211286,3.769619532006577
s223,0.0065772574374208205,0.0013422818791946308,1.7181974641211286,3.769619532006577
s224,0.0013839500240269101,0.0013422818791946308,1.7181974641211286,3.769619532006577
s225,0.0012389148573675244,0.0006711409395973154,1.7181974641211286,3.769619532006577
s226,0.007171377397230352,0.0026845637583892616,1.7181974641211286,3.769619532006577
s227,0.00035472456423922067,0.004026845637583893,1.7181974641211286,3.769619532006577
s228,1e-12,0.0006711409395973154,1.7181974641211286,3.769619532006577
s229,0.003470359529946267,0.006711409395973154,1.7181974641211286,3.769619532006577
s230,0.002359005722773142,0.0020134228187919465,1.7181974641211286,3.769619532006577
s231,0.005649381853130051,0.003355704697986577,1.7181974641211286,3.769619532006577
s232,1e-12,0.0020134228187919465,1.7181974641211286,3.769619532006577
s233,0.007601240662269014,0.0020134228187919465,1.7181974641211286,3.769619532006577
s234,0.002276877375387707,0.00738255033557047,1.7181974641211286,3.769619532006577
s235,0.001347254379450439,0.004026845637583893,1.7181974641211286,3.769619532006577
s236,0.006178847582019134,0.0026845637583892616,1.7181974641211286,3.769619532006577
s237,0.006456686033812415,0.003355704697986577,1.7181974641211286,3.769619532006577
s238,0.007723559477523918,0.0020134228187919465,1.7181974641211286,3.769619532006577
s239,0.002042724214756891,0.0006711409395973154,1.7181974641211286,3.769619532006577
s240,0.002904198156480713,0.0020134228187919465,1.7181974641211286,3.769619532006577
s241,0.0035612249355641955,0.003355704697986577,1.7181974641211286,3.769619532006577
s242,0.002930409331178192,0.0020134228187919465,1.7181974641211286,3.769619532006577
s243,0.0025686951203529773,0.0013422818791946308,1.7181974641211286,3.769619532006577
s244,0.0025407365340089994,0.0006711409395973154,1.7181974641211286,3.769619532006577
s245,0.0018976890480975055,0.0013422818791946308,1.7181974641211286,3.769619532006577
s246,0.0027346992267703466,0.0013422818791946308,1.7181974641211286,3.769619532006577
s247,0.0010327202830806867,0.005369127516778523,1.7181974641211286,3.769619532006577
s248,0.002926914507885195,0.008053691275167786,1.7181974641211286,3.769619532006577
s249,0.0023747324275916297,0.0006711409395973154,1.7181974641211286,3.769619532006577
s250,0.0031558254335765147,0.004026845637583893,1.7181974641211286,3.769619532006577
s251,0.002355510899480145,0.005369127516778523,1.7181974641211286,3.769619532006577
s252,0.001542964483858285,0.0006711409395973154,1.7181974641211286,3.769619532006577
s253,0.0031558254335765147,0.004026845637583893,1.7181974641211286,3.769619532006577
s254,0.0027312044034773493,0.003355704697986577,1.7181974641211286,3.769619532006577
s255,0.0034546328251277795,0.00738255033557047,1.7181974641211286,3.769619532006577
s256,0.003959634790965881,0.004697986577181208,1.7181974641211286,3.769619532006577
s257,1e-12,0.0006711409395973154,1.7181974641211286,3.769619532006577
s258,0.00600585382901577,0.0013422818791946308,1.7181974641211286,3.769619532006577
s259,0.002002533746887423,0.0006711409395973154,1.7181974641211286,3.769619532006577
s260,0.0017544012930846185,1e-12,1.7181974641211286,3.769619532006577
s261,0.002359005722773142,0.0020134228187919465,1.7181974641211286,3.769619532006577
s262,0.003285133895417413,0.006040268456375839,1.7181974641211286,3.769619532006577
s263,1e-12,0.00738255033557047,1.7181974641211286,3.769619532006577
s264,0.0021161155039098336,0.004026845637583893,1.7181974641211286,3.769619532006577
s265,0.0006727534839019703,0.0006711409395973154,1.7181974641211286,3.769619532006577
s266,2.0968939757983488e-05,0.0006711409395973154,1.7181974641211286,3.769619532006577
s267,0.00036695644576471105,0.0013422818791946308,1.7181974641211286,3.769619532006577
s268,0.002960115329168669,0.003355704697986577,1.7181974641211286,3.769619532006577
s269,0.0011812502730330697,0.0020134228187919465,1.7181974641211286,3.769619532006577
s270,0.0022559084356297233,0.0020134228187919465,1.7181974641211286,3.769619532006577
s271,2.9705997990476606e-05,0.0020134228187919465,1.7181974641211286,3.769619532006577
s272,0.0025162727709580183,0.0006711409395973154,1.7181974641211286,3.769619532006577
s273,0.00026385915862129223,0.0013422818791946308,1.7181974641211286,3.769619532006577
s274,0.0022559084356297233,0.003355704697986577,1.7181974641211286,3.769619532006577
s275,0.0018574985802280372,0.0020134228187919465,1.7181974641211286,3.769619532006577
s276,0.0022559084356297233,0.003355704697986577,1.7181974641211286,3.769619532006577
s277,0.0026473286444454154,0.0013422818791946308,1.7181974641211286,3.769619532006577
s278,0.002545978768948495,0.0013422818791946308,1.7181974641211286,3.769619532006577
s279,0.007344371150233717,0.004697986577181208,1.7181974641211286,3.769619532006577
s280,0.00010833952208291468,0.0006711409395973154,1.7181974641211286,3.769619532006577
s281,0.002100388799091346,0.0006711409395973154,1.7181974641211286,3.769619532006577
s282,0.0016460617710017038,1e-12,1.7181974641211286,3.769619532006577
s283,0.0029985583853916384,0.003355704697986577,1.7181974641211286,3.769619532006577
s284,0.0005469398453540693,0.0006711409395973154,1.7181974641211286,3.769619532006577
s285,0.0023013411384386877,0.0026845637583892616,1.7181974641211286,3.769619532006577
s286,0.0007531344196409069,0.0020134228187919465,1.7181974641211286,3.769619532006577
s287,0.0021825171464767814,0.0026845637583892616,1.7181974641211286,3.769619532006577
s288,0.0009261281726442706,0.0013422818791946308,1.7181974641211286,3.769619532006577
s289,1e-12,0.0006711409395973154,1.7181974641211286,3.769619532006577
s290,1e-12,1e-12,1.7181974641211286,3.769619532006577
s291,0.0029915687388056443,0.003355704697986577,1.7181974641211286,3.769619532006577
s292,0.0003005548031977633,0.0006711409395973154,1.7181974641211286,3.769619532006577
s293,0.0006517845441439867,0.0013422818791946308,1.7181974641211286,3.769619532006577
s294,1e-12,0.003355704697986577,1.7181974641211286,3.769619532006577
s295,0.00042112620680616835,0.0006711409395973154,1.7181974641211286,3.769619532006577
s296,0.002299593726792189,0.004697986577181208,1.7181974641211286,3.769619532006577
s297,0.0018225503472980647,1e-12,1.7181974641211286,3.769619532006577
s298,0.0009138962911187803,0.0026845637583892616,1.7181974641211286,3.769619532006577
s299,0.00025162727709580185,0.0020134228187919465,1.7181974641211286,3.769619532006577
s300,0.0017910969376610894,0.003355704697986577,1.7181974641211286,3.769619532006577
s301,0.0011637761565680836,0.003355704697986577,1.7181974641211286,3.769619532006577
s302,0.005402996810973745,0.0026845637583892616,1.7181974641211286,3.769619532006577
s303,0.0017771176444891005,0.005369127516778523,1.7181974641211286,3.769619532006577
s304,0.0007741033593988904,0.004026845637583893,1.7181974641211286,3.769619532006577
s305,0.00035472456423922067,0.0020134228187919465,1.7181974641211286,3.769619532006577
s306,0.0018941942248045084,0.00738255033557047,1.7181974641211286,3.769619532006577
s307,0.002986326503866148,1e-12,1.7181974641211286,3.769619532006577
s308,1e-12,0.0020134228187919465,1.7181974641211286,3.769619532006577
s309,0.003293870953649906,0.0026845637583892616,1.7181974641211286,3.769619532006577
s310,0.000394915032108689,0.0013422818791946308,1.7181974641211286,3.769619532006577
s311,0.00038617797387619586,0.0020134228187919465,1.7181974641211286,3.769619532006577
s312,0.0009488445240487528,0.0006711409395973154,1.7181974641211286,3.769619532006577
s313,0.007344371150233717,0.0020134228187919465,1.7181974641211286,3.769619532006577
s314,0.002142326678607313,0.0026845637583892616,1.7181974641211286,3.769619532006577
s315,0.0051933074133939106,0.0006711409395973154,1.7181974641211286,3.769619532006577
s316,0.001425887903542877,0.004026845637583893,1.7181974641211286,3.769619532006577
s317,1e-12,0.0006711409395973154,1.7181974641211286,3.769619532006577
s318,0.00022192127910532523,0.0020134228187919465,1.7181974641211286,3.769619532006577
s319,0.002612380411515443,1e-12,1.7181974641211286,3.769619532006577
s320,0.0022978463151456904,0.0013422818791946308,1.7181974641211286,3.769619532006577
s321,0.004562491809007907,0.0013422818791946308,1.7181974641211286,3.769619532006577
s322,0.0020671879778078723,0.0026845637583892616,1.7181974641211286,3.769619532006577
s323,0.0017771176444891005,0.005369127516778523,1.7181974641211286,3.769619532006577
s324,0.005493862216591674,0.003355704697986577,1.7181974641211286,3.769619532006577
s325,1e-12,0.0006711409395973154,1.7181974641211286,3.769619532006577
s326,0.00043685291162465597,0.0006711409395973154,1.7181974641211286,3.769619532006577
s327,1e-12,1e-12,1.7181974641211286,3.769619532006577
s328,0.002299593726792189,0.004697986577181208,1.7181974641211286,3.769619532006577
s329,0.005493862216591674,0.0020134228187919465,1.7181974641211286,3.769619532006577
s330,1e-12,0.0013422818791946308,1.7181974641211286,3.769619532006577
s331,0.0067554934253636805,0.003355704697986577,1.7181974641211286,3.769619532006577
s332,0.0004700537329081298,0.0020134228187919465,1.7181974641211286,3.769619532006577
s333,0.0023729850159451313,0.0026845637583892616,1.7181974641211286,3.769619532006577
s334,0.006456686033812415,0.004697986577181208,1.7181974641211286,3.769619532006577
s335,0.001672272945699183,0.003355704697986577,1.7181974641211286,3.769619532006577
s336,0.0018417718754095496,0.0006711409395973154,1.7181974641211286,3.769619532006577
s337,0.0018924468131580098,1e-12,1.7181974641211286,3.769619532006577
s338,0.001179502861386571,0.0013422818791946308,1.7181974641211286,3.769619532006577
s339,0.005048272246734525,0.0006711409395973154,1.7181974641211286,3.769619532006577
s340,0.0028884714516622255,0.0006711409395973154,1.7181974641211286,3.769619532006577
s341,0.002559958062120484,0.0006711409395973154,1.7181974641211286,3.769619532006577
s342,1e-12,0.03087248322147651,1.7181974641211286,3.769619532006577
s343,0.00034598750600672753,1e-12,1.7181974641211286,3.769619532006577
s344,0.0028884714516622255,0.0013422818791946308,1.7181974641211286,3.769619532006577
s345,1e-12,1e-12,1.7181974641211286,3.769619532006577
s346,0.0038076099777205013,0.0006711409395973154,1.7181974641211286,3.769619532006577
s347,0.001840024463763051,0.0026845637583892616,1.7181974641211286,3.769619532006577
s348,0.0086339609453497,0.0026845637583892616,1.7181974641211286,3.769619532006577
s349,0.0027329518151238477,0.00738255033557047,1.7181974641211286,3.769619532006577
s350,0.001932637281027478,0.005369127516778523,1.7181974641211286,3.769619532006577
s351,6.290681927395046e-05,0.0013422818791946308,1.7181974641211286,3.769619532006577
s352,0.0033340614215193742,0.008053691275167786,1.7181974641211286,3.769619532006577
s353,0.0010012668734437115,0.0006711409395973154,1.7181974641211286,3.769619532006577
s354,1e-12,0.004026845637583893,1.7181974641211286,3.769619532006577
s355,1e-12,1e-12,1.7181974641211286,3.769619532006577
s356,0.0017544012930846185,0.0006711409395973154,1.7181974641211286,3.769619532006577
s357,0.002100388799091346,1e-12,1.7181974641211286,3.769619532006577
s358,0.003071949674544581,0.004026845637583893,1.7181974641211286,3.769619532006577
s359,1e-12,1e-12,1.7181974641211286,3.769619532006577
s360,0.00010833952208291468,0.0006711409395973154,1.7181974641211286,3.769619532006577
s361,0.0015534489537372767,1e-12,1.7181974641211286,3.769619532006577
s362,0.00040365209034118213,0.0026845637583892616,1.7181974641211286,3.769619532006577
s363,0.0015534489537372767,1e-12,1.7181974641211286,3.769619532006577
s364,0.002198243851295269,0.0020134228187919465,1.7181974641211286,3.769619532006577
